inference_index,op_index,event_name,semantic_layer_name,kernel_tag,semantic_role,relative_start_ns,duration_ns,absolute_monotonic_start_ns,absolute_monotonic_end_ns,inference_ts_start_ns,inference_ts_end_ns,inference_dur_us,source_etdump_file
5,18,"Fully Connected (NC, F32) GEMM #10",features.6.conv.0,K1,expand,70721000,3839000,1476874455618309,1476874459457309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,19,"Convolution (NHWC, F32) DWConv #6",features.6.conv.3,K3DW,depthwise,74560000,3870000,1476874459457309,1476874463327309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,20,"Fully Connected (NC, F32) GEMM #11",features.6.conv.6,K1,project+skip_fused,78430000,3777000,1476874463327309,1476874467104309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,21,Add (ND) #3,residual_add,ADD,residual_add,82207000,3676000,1476874467104309,1476874470780309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,22,"Fully Connected (NC, F32) GEMM #12",features.7.conv.0,K1,expand,85883000,3959000,1476874470780309,1476874474739309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,23,"Convolution (NHWC, F32) DWConv #7",features.7.conv.3,K3DW,depthwise,89842000,3841000,1476874474739309,1476874478580309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,24,"Fully Connected (NC, F32) GEMM #13",features.7.conv.6,K1,project,93683000,3873000,1476874478580309,1476874482453309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,25,"Fully Connected (NC, F32) GEMM #14",features.8.conv.0,K1,expand,97556000,3998000,1476874482453309,1476874486451309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,26,"Convolution (NHWC, F32) DWConv #8",features.8.conv.3,K3DW,depthwise,101554000,3874000,1476874486451309,1476874490325309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,27,"Fully Connected (NC, F32) GEMM #15",features.8.conv.6,K1,project+skip_fused,105428000,3975000,1476874490325309,1476874494300309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,28,Add (ND) #4,residual_add,ADD,residual_add,109403000,3757000,1476874494300309,1476874498057309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,29,"Fully Connected (NC, F32) GEMM #16",features.9.conv.0,K1,expand,113160000,4024000,1476874498057309,1476874502081309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,30,"Convolution (NHWC, F32) DWConv #9",features.9.conv.3,K3DW,depthwise,117184000,3974000,1476874502081309,1476874506055309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,31,"Fully Connected (NC, F32) GEMM #17",features.9.conv.6,K1,project+skip_fused,121158000,3883000,1476874506055309,1476874509938309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,32,Add (ND) #5,residual_add,ADD,residual_add,125041000,3757000,1476874509938309,1476874513695309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,33,"Fully Connected (NC, F32) GEMM #18",features.10.conv.0,K1,expand,128798000,4201000,1476874513695309,1476874517896309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,34,"Convolution (NHWC, F32) DWConv #10",features.10.conv.3,K3DW,depthwise,132999000,3966000,1476874517896309,1476874521862309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,35,"Fully Connected (NC, F32) GEMM #19",features.10.conv.6,K1,project+skip_fused,136965000,3983000,1476874521862309,1476874525845309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,36,Add (ND) #6,residual_add,ADD,residual_add,140948000,3517000,1476874525845309,1476874529362309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,37,"Fully Connected (NC, F32) GEMM #20",features.11.conv.0,K1,expand,144465000,3603000,1476874529362309,1476874532965309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,38,"Convolution (NHWC, F32) DWConv #11",features.11.conv.3,K3DW,depthwise,148068000,3225000,1476874532965309,1476874536190309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,39,"Fully Connected (NC, F32) GEMM #21",features.11.conv.6,K1,project,151293000,4009000,1476874536190309,1476874540199309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,40,"Fully Connected (NC, F32) GEMM #22",features.12.conv.0,K1,expand,155302000,3745000,1476874540199309,1476874543944309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,41,"Convolution (NHWC, F32) DWConv #12",features.12.conv.3,K3DW,depthwise,159047000,3862000,1476874543944309,1476874547806309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,42,"Fully Connected (NC, F32) GEMM #23",features.12.conv.6,K1,project+skip_fused,162909000,4221000,1476874547806309,1476874552027309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,43,Add (ND) #7,residual_add,ADD,residual_add,167130000,3153000,1476874552027309,1476874555180309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,44,"Fully Connected (NC, F32) GEMM #24",features.13.conv.0,K1,expand,170283000,4235000,1476874555180309,1476874559415309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,45,"Convolution (NHWC, F32) DWConv #13",features.13.conv.3,K3DW,depthwise,174518000,3198000,1476874559415309,1476874562613309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,46,"Fully Connected (NC, F32) GEMM #25",features.13.conv.6,K1,project+skip_fused,177716000,3643000,1476874562613309,1476874566256309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,47,Add (ND) #8,residual_add,ADD,residual_add,181359000,3530000,1476874566256309,1476874569786309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,48,"Fully Connected (NC, F32) GEMM #26",features.14.conv.0,K1,expand,184889000,4044000,1476874569786309,1476874573830309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,49,"Convolution (NHWC, F32) DWConv #14",features.14.conv.3,K3DW,depthwise,188933000,3409000,1476874573830309,1476874577239309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,50,"Fully Connected (NC, F32) GEMM #27",features.14.conv.6,K1,project,192342000,3426000,1476874577239309,1476874580665309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,51,"Fully Connected (NC, F32) GEMM #28",features.15.conv.0,K1,expand,195768000,4209000,1476874580665309,1476874584874309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,52,"Convolution (NHWC, F32) DWConv #15",features.15.conv.3,K3DW,depthwise,199977000,3264000,1476874584874309,1476874588138309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,53,"Fully Connected (NC, F32) GEMM #29",features.15.conv.6,K1,project+skip_fused,203241000,3991000,1476874588138309,1476874592129309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,54,Add (ND) #9,residual_add,ADD,residual_add,207232000,3570000,1476874592129309,1476874595699309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,55,"Fully Connected (NC, F32) GEMM #30",features.16.conv.0,K1,expand,210802000,4029000,1476874595699309,1476874599728309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,56,"Convolution (NHWC, F32) DWConv #16",features.16.conv.3,K3DW,depthwise,214831000,3457000,1476874599728309,1476874603185309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,57,"Fully Connected (NC, F32) GEMM #31",features.16.conv.6,K1,project+skip_fused,218288000,4267000,1476874603185309,1476874607452309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,58,Add (ND) #10,residual_add,ADD,residual_add,222555000,3218000,1476874607452309,1476874610670309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,59,"Fully Connected (NC, F32) GEMM #32",features.17.conv.0,K1,expand,225773000,4343000,1476874610670309,1476874615013309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,60,"Convolution (NHWC, F32) DWConv #17",features.17.conv.3,K3DW,depthwise,230116000,3261000,1476874615013309,1476874618274309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,61,"Fully Connected (NC, F32) GEMM #33",features.17.conv.6,K1,project,233377000,4603000,1476874618274309,1476874622877309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,62,"Fully Connected (NC, F32) GEMM #34",features.18.0,K1,pointwise,237980000,4642000,1476874622877309,1476874627519309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,63,Mean (ND) Reduce2 #1,ReduceMean,GAP,global_avg_pool_step1,242622000,221000,1476874627519309,1476874627740309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,64,"Transpose (ND, X32) #2",layout_transform,TRANSPOSE,layout_transform,242843000,11000,1476874627740309,1476874627751309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,65,"Fully Connected (NC, F32) GEMM #1",classifier.1,FC,classifier,243195394,3712000,1476874628092703,1476874631804703,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
6,0,"Transpose (ND, X32) #1",layout_transform,TRANSPOSE,layout_transform,0,4372000,1476874667895925,1476874672267925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,1,"Convolution (NHWC, F32) IGEMM #1",features.0.0,K3,stem_conv,4372000,3591000,1476874672267925,1476874675858925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,2,"Convolution (NHWC, F32) DWConv #1",features.1.conv.0,K3DW,depthwise,7963000,4068000,1476874675858925,1476874679926925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,3,"Fully Connected (NC, F32) GEMM #1",features.1.conv.3,K1,project,12031000,3991000,1476874679926925,1476874683917925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,4,"Fully Connected (NC, F32) GEMM #2",features.2.conv.0,K1,expand,16022000,4331000,1476874683917925,1476874688248925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,5,"Convolution (NHWC, F32) DWConv #2",features.2.conv.3,K3DW,depthwise,20353000,4130000,1476874688248925,1476874692378925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,6,"Fully Connected (NC, F32) GEMM #3",features.2.conv.6,K1,project,24483000,3894000,1476874692378925,1476874696272925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,7,"Fully Connected (NC, F32) GEMM #4",features.3.conv.0,K1,expand,28377000,4056000,1476874696272925,1476874700328925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,8,"Convolution (NHWC, F32) DWConv #3",features.3.conv.3,K3DW,depthwise,32433000,4530000,1476874700328925,1476874704858925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,9,"Fully Connected (NC, F32) GEMM #5",features.3.conv.6,K1,project+skip_fused,36963000,4231000,1476874704858925,1476874709089925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,10,Add (ND) #1,residual_add,ADD,residual_add,41194000,3889000,1476874709089925,1476874712978925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,11,"Fully Connected (NC, F32) GEMM #6",features.4.conv.0,K1,expand,45083000,4280000,1476874712978925,1476874717258925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,12,"Convolution (NHWC, F32) DWConv #4",features.4.conv.3,K3DW,depthwise,49363000,3894000,1476874717258925,1476874721152925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,13,"Fully Connected (NC, F32) GEMM #7",features.4.conv.6,K1,project,53257000,3903000,1476874721152925,1476874725055925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,14,"Fully Connected (NC, F32) GEMM #8",features.5.conv.0,K1,expand,57160000,3981000,1476874725055925,1476874729036925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,15,"Convolution (NHWC, F32) DWConv #5",features.5.conv.3,K3DW,depthwise,61141000,3978000,1476874729036925,1476874733014925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,16,"Fully Connected (NC, F32) GEMM #9",features.5.conv.6,K1,project+skip_fused,65119000,3903000,1476874733014925,1476874736917925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,17,Add (ND) #2,residual_add,ADD,residual_add,69022000,3802000,1476874736917925,1476874740719925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,18,"Fully Connected (NC, F32) GEMM #10",features.6.conv.0,K1,expand,72824000,3944000,1476874740719925,1476874744663925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,19,"Convolution (NHWC, F32) DWConv #6",features.6.conv.3,K3DW,depthwise,76768000,4032000,1476874744663925,1476874748695925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,20,"Fully Connected (NC, F32) GEMM #11",features.6.conv.6,K1,project+skip_fused,80800000,3890000,1476874748695925,1476874752585925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,21,Add (ND) #3,residual_add,ADD,residual_add,84690000,3373000,1476874752585925,1476874755958925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,22,"Fully Connected (NC, F32) GEMM #12",features.7.conv.0,K1,expand,88063000,3892000,1476874755958925,1476874759850925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,23,"Convolution (NHWC, F32) DWConv #7",features.7.conv.3,K3DW,depthwise,91955000,3742000,1476874759850925,1476874763592925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,24,"Fully Connected (NC, F32) GEMM #13",features.7.conv.6,K1,project,95697000,3752000,1476874763592925,1476874767344925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,25,"Fully Connected (NC, F32) GEMM #14",features.8.conv.0,K1,expand,99449000,3973000,1476874767344925,1476874771317925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,26,"Convolution (NHWC, F32) DWConv #8",features.8.conv.3,K3DW,depthwise,103422000,3645000,1476874771317925,1476874774962925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,27,"Fully Connected (NC, F32) GEMM #15",features.8.conv.6,K1,project+skip_fused,107067000,3788000,1476874774962925,1476874778750925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,28,Add (ND) #4,residual_add,ADD,residual_add,110855000,3783000,1476874778750925,1476874782533925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,29,"Fully Connected (NC, F32) GEMM #16",features.9.conv.0,K1,expand,114638000,3970000,1476874782533925,1476874786503925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,30,"Convolution (NHWC, F32) DWConv #9",features.9.conv.3,K3DW,depthwise,118608000,3625000,1476874786503925,1476874790128925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,31,"Fully Connected (NC, F32) GEMM #17",features.9.conv.6,K1,project+skip_fused,122233000,3781000,1476874790128925,1476874793909925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,32,Add (ND) #5,residual_add,ADD,residual_add,126014000,3373000,1476874793909925,1476874797282925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
6,33,"Fully Connected (NC, F32) GEMM #18",features.10.conv.0,K1,expand,129387000,3703000,1476874797282925,1476874800985925,1476874667895925,1476874922923798,255027,cache_2026-04-17_07-01-50_executorch_iter_06.etdump
